date,high,low,open,close,volume,position,return,strategy_return,equity_curve,drawdown
2015-09-24,25.93066291809082,25.227953795035138,25.425520133972167,25.818408966064453,200878000.0,0.0,0.005948094129988535,0.0,1.1759676700933988,0.0
2015-09-25,26.19782802679197,25.598390617656875,26.141701050447217,25.7533016204834,224607600.0,0.0,-0.0025217411989496563,-0.0,1.1759676700933988,0.0
2015-09-28,25.721874620209853,25.24367332458496,25.56022862933393,25.24367332458496,208436000.0,0.0,-0.019788852839478066,-0.0,1.1759676700933988,0.0
2015-09-29,25.483896002469564,24.215425836056493,25.3312305392274,24.484834671020508,293461600.0,0.0,-0.0300605479958187,-0.0,1.1759676700933988,0.0
2015-09-30,25.04161298237844,24.410746290912083,24.73403652296381,24.76322364807129,265892000.0,0.0,0.011369853249622919,0.0,1.1759676700933988,0.0
2015-10-01,24.61056018898512,24.091945699918924,24.48708014090755,24.601579666137695,255716400.0,0.0,-0.006527582362895745,-0.0,1.1759676700933988,0.0
2015-10-02,24.922630081334333,24.145832715289387,24.249106175333065,24.78118896484375,232079200.0,0.0,0.007300722195220377,0.0,1.1759676700933988,0.0
2015-10-05,25.003451336098365,24.48708235918129,24.668933252951508,24.870990753173828,208258800.0,0.0,0.003623788529980354,0.0,1.1759676700933988,0.0
2015-10-06,25.086515360355172,24.644234468750543,24.837311423591746,24.98997688293457,192787200.0,0.0,0.00478413308667891,0.0,1.1759676700933988,0.0
2015-10-07,25.09325314698851,24.56341595386961,25.086518182457723,24.870990753173828,187062400.0,0.0,-0.0047613541348250354,-0.0,1.1759676700933988,0.0
2015-10-08,24.738527263432836,24.294000845954656,24.738527263432836,24.583616256713867,247918400.0,0.0,-0.011554605898572379,-0.0,1.1759676700933988,0.0
2015-10-09,25.20774960102577,24.581372283339036,24.69587180494445,25.171829223632812,211064400.0,0.0,0.023927031758735007,0.0,1.1759676700933988,0.0
2015-10-12,25.31326483228492,25.01916004177201,25.308775428101356,25.05508041381836,121868800.0,0.0,-0.00463807412553241,-0.0,1.1759676700933988,0.0
2015-10-13,25.245914507438194,24.848536249172213,24.879967220431244,25.097740173339844,132197200.0,0.0,0.0017026390982148865,0.0,1.1759676700933988,0.0
2015-10-14,25.037129738340987,24.597094293199834,24.985493860982682,24.743024826049805,177849600.0,0.0,-0.014133358017102915,-0.0,1.1759676700933988,0.0
2015-10-15,25.16733814868498,24.80588025098785,24.904664286490533,25.11345672607422,150694000.0,0.0,0.01497116470717108,0.0,1.1759676700933988,0.0
2015-10-16,25.144886831908376,24.814859918182062,25.09549481585961,24.929359436035156,156930400.0,0.0,-0.007330623260951685,-0.0,1.1759676700933988,0.0
2015-10-19,25.08876560507488,24.720572671926288,24.875483719079494,25.08427619934082,119036800.0,0.0,0.0062142295995673,0.0,1.1759676700933988,0.0
2015-10-20,25.6320627054743,24.879961695322304,24.99670503223636,25.542259216308594,195871200.0,0.0,0.018257772850539977,0.0,1.1759676700933988,0.0
2015-10-21,25.94862237352125,25.526546443501925,25.593899495739684,25.54001808166504,167180800.0,0.0,-8.774222454543956e-05,-0.0,1.1759676700933988,0.0
2015-10-22,25.930667877197266,25.616356408841117,25.66799399030679,25.930667877197266,166616400.0,0.0,0.015295595887329094,0.0,1.1759676700933988,0.0
2015-10-23,26.768083960411673,26.117010554855703,26.200077401144117,26.734407424926758,237467600.0,0.0,0.030995713320453255,0.0,1.1759676700933988,0.0
2015-10-26,26.521120512088146,25.800450279781604,26.509896143575677,25.88127326965332,265335200.0,0.0,-0.03191146681179058,-0.0,1.1759676700933988,0.0
2015-10-27,26.164160465649932,25.59166442557826,25.908221502828706,25.717390060424805,279537600.0,0.0,-0.006332115407191918,-0.0,1.1759676700933988,0.0
2015-10-28,26.78379813945785,26.056391174832783,26.25171370081057,26.777061462402344,342205600.0,1.0,0.041204469018347734,0.0,1.1759676700933988,0.0
2015-10-29,27.095864338734838,26.552553811894782,26.649092296433416,27.0599422454834,204909200.0,0.0,0.010564295244952282,0.010564295244952282,1.188390939758784,0.0
2015-10-30,27.214851112052347,26.817471123126115,27.16321353532255,26.828697204589844,197461200.0,0.0,-0.008545659070360756,-0.0,1.188390939758784,0.0
2015-11-02,27.246277348226286,26.853388545329153,27.120553479414163,27.20586585998535,128813200.0,0.0,0.014058403675709652,0.0,1.188390939758784,0.0
2015-11-03,27.724485511182642,27.098108142190735,27.11831474782773,27.5179386138916,182076000.0,0.0,0.011470789259651948,0.0,1.188390939758784,0.0
2015-11-04,27.79857132141872,27.304654569493785,27.64366030440483,27.38996696472168,179544400.0,0.0,-0.004650480945012303,-0.0,1.188390939758784,0.0
2015-11-05,27.66278529417685,27.096857762994112,27.473390486687432,27.263704299926758,158210800.0,0.0,-0.004609814424294423,-0.0,1.188390939758784,0.0
2015-11-06,27.464372634674213,27.196065750137105,27.306545055534738,27.295270919799805,132169200.0,0.0,0.0011578257864663932,0.0,1.188390939758784,0.0
2015-11-09,27.46436294988131,27.067538970779857,27.27271475130978,27.184782028198242,135485600.0,0.0,-0.004047913351957755,-0.0,1.188390939758784,0.0
2015-11-10,26.62111704753071,26.167924007192934,26.357318806814234,26.328006744384766,236511600.0,0.0,-0.03151672442783471,-0.0,1.188390939758784,0.0
2015-11-11,26.474561055984985,25.976274932599434,26.237819714208904,26.179197311401367,180872000.0,0.0,-0.005652134414434462,-0.0,1.188390939758784,0.0
2015-11-12,26.33928212793578,26.075483874712667,26.213020068996485,26.091266632080078,130102400.0,0.0,-0.003358799671179913,-0.0,1.188390939758784,0.0
2015-11-13,26.057441268759586,25.313393194562373,25.97401715468327,25.32917594909668,183249600.0,0.0,-0.029208650301644767,-0.0,1.188390939758784,0.0
2015-11-16,25.757570936007227,25.02705206022718,25.112729637200466,25.744043350219727,152426800.0,0.0,0.01637903269955543,0.0,1.188390939758784,0.0
2015-11-17,25.940203817430206,25.550141770552145,25.91089175251961,25.63356590270996,110467600.0,0.0,-0.004291379019481956,-0.0,1.188390939758784,0.0
2015-11-18,26.49034265294842,26.041659988480127,26.100282388722487,26.445249557495117,186698800.0,0.0,0.031664874792131315,0.0,1.188390939758784,0.0
2015-11-19,26.999907478817157,26.325755782085313,26.52416784408029,26.78120231628418,173183200.0,0.0,0.012703709150434062,0.0,1.188390939758784,0.0
2015-11-20,27.038229018965698,26.796977374197308,26.875891142076476,26.898439407348633,137148400.0,0.0,0.004377588790820175,0.0,1.188390939758784,0.0
2015-11-23,26.99539467467256,26.4565223707776,26.89167745721936,26.548965454101562,129930000.0,0.0,-0.012992350520959706,-0.0,1.188390939758784,0.0
2015-11-24,26.90971402520276,26.406919319943405,26.454267584551374,26.803743362426758,171212800.0,0.0,0.009596528677008553,0.0,1.188390939758784,0.0
2015-11-25,26.88266630724923,26.587300783992234,26.878155964498703,26.612102508544922,85553200.0,0.0,-0.007149779465150274,-0.0,1.188390939758784,0.0
2015-11-27,26.697780847175544,26.515149816644577,26.670723952232372,26.562498092651367,52185600.0,0.0,-0.0018639795888967248,-0.0,1.188390939758784,0.0
2015-11-30,26.923242343649747,26.548963141609168,26.60307519629522,26.672971725463867,156721200.0,0.0,0.004159007651583169,0.0,1.188390939758784,0.0
2015-12-01,26.787969297271918,26.348305468867878,26.774441708764662,26.45652961730957,139409600.0,0.0,-0.008114660427869236,-0.0,1.188390939758784,0.0
2015-12-02,26.630132077162514,26.17243048263372,26.456520059808778,26.2175235748291,133546400.0,0.0,-0.009033915102912626,-0.0,1.188390939758784,0.0
2015-12-03,26.332510695847272,25.753055743182006,26.27839864631263,25.974014282226562,166278000.0,0.0,-0.009288035611278223,-0.0,1.188390939758784,0.0
2015-12-04,26.887171726276318,25.953730430375632,25.994314909336165,26.837568283081055,231108000.0,0.0,0.03324684399844213,0.0,1.188390939758784,0.0
2015-12-07,27.024704048666933,26.562492088959715,26.826292024504085,26.6684627532959,128336800.0,0.0,-0.006301074970781251,-0.0,1.188390939758784,0.0
2015-12-08,26.74062037297758,26.34830483399378,26.497113464563448,26.657197952270508,137238000.0,0.0,-0.0004224015883329546,-0.0,1.188390939758784,0.0
2015-12-09,26.535438566581163,25.94696452955152,26.524164432155672,26.06871795654297,185445600.0,0.0,-0.02207583845763561,-0.0,1.188390939758784,0.0
2015-12-10,26.366340100948968,26.043919427068637,26.163417697774005,26.19272804260254,116850800.0,0.0,0.004757045830420026,0.0,1.188390939758784,0.0
2015-12-11,26.01685794907438,25.44416669888514,25.97176485417718,25.518571853637695,187544800.0,0.0,-0.025738296059437782,-0.0,1.188390939758784,0.0
2015-12-14,25.405841393006796,24.754236264142396,25.293106917837292,25.360748291015625,257274800.0,0.0,-0.006184654984897731,-0.0,1.188390939758784,0.0
2015-12-15,25.432898038572702,24.88049808350816,25.23899460555466,24.912063598632812,213292400.0,0.0,-0.017692092016928562,-0.0,1.188390939758784,0.0
2015-12-16,25.250267243532736,24.53102246234467,25.042836222258064,25.10371208190918,224954000.0,0.0,0.0076929991173788626,0.0,1.188390939758784,0.0
2015-12-17,25.30889031919613,24.57160758972168,25.257031702415023,24.57160758972168,179091200.0,0.0,-0.021196247409599578,-0.0,1.188390939758784,0.0
2015-12-18,24.69335145505753,23.856862100612094,24.555817018191348,23.906465530395508,385813200.0,1.0,-0.027069537753988904,-0.0,1.188390939758784,0.0
2015-12-21,24.208603926159757,23.80275909211675,24.188310824361743,24.1995849609375,190362400.0,0.0,0.012261094395962013,0.012261094395962013,1.2029619132504725,0.0
2015-12-22,24.28751750540266,24.001170952768174,24.215367504458612,24.177038192749023,131157600.0,0.0,-0.0009317006149018869,-0.0,1.2029619132504725,0.0
2015-12-23,24.542292221042683,24.170268149559448,24.186050905552488,24.48818016052246,130629600.0,0.0,0.012869316964836175,0.0,1.2029619132504725,0.0
2015-12-24,24.576111739027386,24.33936869016207,24.576111739027386,24.357406616210938,54281600.0,0.0,-0.0053402720600015385,-0.0,1.2029619132504725,0.0
2015-12-28,24.2807494992411,23.94029093501106,24.258201230202115,24.084590911865234,106816800.0,0.0,-0.01120052346476541,-0.0,1.2029619132504725,0.0
2015-12-29,24.67306833434961,24.09361317659744,24.116159728534203,24.517494201660156,123724800.0,0.0,0.017974284528189832,0.0,1.2029619132504725,0.0
2015-12-30,24.508469315471615,24.16575733633558,24.481414147760834,24.197322845458984,100855200.0,0.0,-0.013058893929686066,-0.0,1.2029619132504725,0.0
2015-12-31,24.131943701849536,23.63365748213644,24.127435079311855,23.732864379882812,163649200.0,0.0,-0.01919462200601807,-0.0,1.2029619132504725,0.0
2016-01-04,23.757659374044465,22.997828537412097,23.13536470843741,23.753149032592773,270597600.0,0.0,0.0008547073115690029,0.0,1.2029619132504725,0.0
2016-01-05,23.865885498795894,23.090273562249713,23.843338950209862,23.157913208007812,223164000.0,0.0,-0.025059238409535167,-0.0,1.2029619132504725,0.0
2016-01-06,23.08125006903562,22.517577864049613,22.673150222895835,22.704715728759766,273829600.0,0.0,-0.019569875540052295,-0.0,1.2029619132504725,0.0
2016-01-07,22.57620283984095,21.74196850545963,22.249273586684012,21.746477127075195,324377600.0,0.0,-0.04220438666275761,-0.0,1.2029619132504725,0.0
2016-01-08,22.3462298068249,21.81637807011819,22.21996773378956,21.86147117614746,283192000.0,1.0,0.005287939209661419,0.0,1.2029619132504725,0.0
2016-01-11,22.33495428062653,21.947147400212437,22.31466290023333,22.215456008911133,198957600.0,0.0,0.016192178006295244,0.016192178006295244,1.2224404866846177,0.0
2016-01-12,22.70247114149596,22.285352170810707,22.670905623308887,22.537878036499023,196616800.0,0.0,0.014513410278796934,0.0,1.2224404866846177,0.0
2016-01-13,22.815198491300194,21.938124609843808,22.619039929462637,21.958415985107422,249758400.0,0.0,-0.025710585994528468,-0.0,1.2224404866846177,0.0
2016-01-14,22.655120911036093,21.58639684675493,22.086938192270384,22.438669204711914,252680400.0,0.0,0.021871032042120264,0.0,1.2224404866846177,0.0
2016-01-15,22.030567918385234,21.500716301587364,21.6901093682795,21.899795532226562,319335600.0,0.0,-0.024015402498655858,-0.0,1.2224404866846177,0.0
2016-01-19,22.242517521225672,21.532289816739834,22.18840544208343,21.793834686279297,212350800.0,0.0,-0.004838439965858976,-0.0,1.2224404866846177,0.0
2016-01-20,22.13879218491175,21.063304551920083,21.442092378604062,21.823135375976562,289337600.0,0.0,0.0013444485616711521,0.0,1.2224404866846177,0.0
2016-01-21,22.06890139601609,21.40602381702413,21.884016915860396,21.712661743164062,208646000.0,0.0,-0.005062225519350094,-0.0,1.2224404866846177,0.0
2016-01-22,22.876084396056317,22.17938601593669,22.23800671704608,22.8670654296875,263202000.0,0.0,0.05316730395281399,0.0,1.2224404866846177,0.0
2016-01-25,22.891858708910625,22.36877089390849,22.889603538102705,22.420629501342773,207178000.0,0.0,-0.019523096643836668,-0.0,1.2224404866846177,0.0
2016-01-26,22.74530681313795,22.111739620884507,22.531112001008523,22.544639587402344,300308000.0,0.0,0.005531070662049942,0.0,1.2224404866846177,0.0
2016-01-27,21.787057914040105,21.04526506998304,21.654032096508686,21.063302993774414,533478800.0,0.0,-0.06570682081143941,-0.0,1.2224404866846177,0.0
2016-01-28,21.31132435199007,20.831076108775935,21.146732982145863,21.214372634887695,222715200.0,1.0,0.0071721724345858995,0.0,1.2224404866846177,0.0
2016-01-29,21.947141647338867,21.272990125762874,21.372196991080568,21.947141647338867,257666000.0,0.0,0.034541158725858834,0.034541158725858834,1.2646649975681072,0.0
2016-02-01,21.805097264768634,21.509733554168285,21.750985210044487,21.741966247558594,163774000.0,0.0,-0.009348616010101285,-0.0,1.2646649975681072,0.0
2016-02-02,21.654036201207397,21.257210403531094,21.514244845612307,21.302305221557617,149428800.0,0.0,-0.02022176931906272,-0.0,1.2646649975681072,0.0
2016-02-03,21.834409649360104,21.212116661223543,21.419547657269064,21.72393035888672,183857200.0,0.0,0.019792465319782515,0.0,1.2646649975681072,0.0
2016-02-04,22.06397139436163,21.578849803599578,21.73073329436067,21.89848518371582,185886800.0,0.0,0.008035140140177033,0.0,1.2646649975681072,0.0
2016-02-05,21.971024015774574,21.238808631526364,21.880346722156467,21.313615798950195,185672400.0,0.0,-0.02670821200000384,-0.0,1.2646649975681072,0.0
2016-02-08,21.694462466550164,21.091461568607453,21.111863054884942,21.53804588317871,216085600.0,0.0,0.01052989255063741,0.0,1.2646649975681072,0.0
2016-02-09,21.748872874857327,21.29322059398766,21.374830009353154,21.53351402282715,177324800.0,0.0,-0.0002104118626240492,-0.0,1.2646649975681072,0.0
2016-02-10,21.841815239434162,21.331757272988767,21.74433742555467,21.37029457092285,169374400.0,0.0,-0.007579787104476821,-0.0,1.2646649975681072,0.0
2016-02-11,21.472306570299025,20.98945060270443,21.261482547855483,21.241079330444336,200298800.0,1.0,-0.006046488505325964,-0.0,1.2646649975681072,0.0
2016-02-12,21.42242969799724,21.084658539407094,21.352155614340887,21.30681610107422,161405600.0,1.0,0.0030947942713845933,0.0030947942713845933,1.2685788755578016,0.0
2016-02-16,21.955152179618764,21.447361836243363,21.540304793735505,21.907546997070312,196231600.0,1.0,0.028194306138766834,0.028194306138766834,1.304345576736451,0.0
2016-02-17,22.26345109888969,21.79646550335846,21.9143447411389,22.24304962158203,179452800.0,0.0,0.015314476995374582,0.015314476995374582,1.3243209470653998,0.0
2016-02-18,22.417613487779054,21.7828740139564,22.406278174861324,21.821413040161133,156084000.0,0.0,-0.018955880088123878,-0.0,1.3243209470653998,0.0
2016-02-19,21.934756581566603,21.717132090335326,21.762469877436367,21.77153778076172,141496800.0,1.0,-0.002285610895482404,-0.0,1.3243209470653998,0.0
2016-02-22,21.96649465555637,21.7443353349834,21.83274523563851,21.961959838867188,137123200.0,0.0,0.008746376118352828,0.008746376118352828,1.3359039561698471,0.0
2016-02-23,21.875816379034177,21.433766895309585,21.853147485168304,21.465503692626953,127770400.0,1.0,-0.02260527520688893,-0.0,1.3359039561698471,0.0
2016-02-24,21.848614591431566,21.154936346840564,21.304554172668524,21.785140991210938,145022800.0,1.0,0.014890742987492711,0.014890742987492711,1.355796558637147,0.0
2016-02-25,21.934757232666016,21.59245122245748,21.7738058352963,21.934757232666016,110330800.0,1.0,0.006867811482856201,0.006867811482856201,1.365107913810972,0.0
2016-02-26,22.220386489221053,21.893950635709555,22.03449880544172,21.968759536743164,115964400.0,0.0,0.0015501563895363724,0.0015501563895363724,1.367224044565973,0.0
2016-02-29,22.267998461205245,21.90982400187246,21.957429205273503,21.91889190673828,140865200.0,1.0,-0.0022699338085738763,-0.0,1.367224044565973,0.0
2016-03-01,22.84379244112926,22.084373245235227,22.13651325835009,22.789386749267578,201628400.0,1.0,0.0397143635833932,0.0397143635833932,1.4215224773718234,0.0
2016-03-02,22.87099499007076,22.587629503793217,22.78485250487163,22.839258193969727,132678400.0,1.0,0.002188362734409699,0.002188362734409699,1.4246332841874296,0.0
2016-03-03,23.056882537607784,22.771249644935427,22.80072076222286,23.00927734375,147822800.0,1.0,0.007444162517728614,0.007444162517728614,1.4352384858830862,0.0
2016-03-04,23.519331522367473,22.979804347182302,23.206496699205122,23.351579666137695,184220400.0,0.0,0.014876708958470486,0.014876708958470486,1.4565901111235648,0.0
2016-03-07,23.3107736229704,22.886858326620168,23.211028440411454,23.093149185180664,143315600.0,0.0,-0.011066937853963843,-0.0,1.4565901111235648,0.0
2016-03-08,23.068222904039708,22.759921050947963,22.846063554493053,22.90273666381836,126247600.0,1.0,-0.0082454116515428,-0.0,1.4565901111235648,0.0
2016-03-09,23.02740830422083,22.73044016284764,22.9662004039081,22.92313003540039,108806800.0,1.0,0.0008904338324882133,0.0008904338324882133,1.457887108238577,0.0
